date,method,confidence_level,portfolio_value_t,portfolio_value_t_plus_1,actual_pnl,actual_loss,VaR,exception
2022-11-10,historical,0.95,1105.4214573288036,1640.1638375591938,534.7423802303902,-534.7423802303902,293.7034052434194,False
2022-11-11,historical,0.95,1640.1638375591938,1775.5975089213114,135.4336713621176,-135.4336713621176,322.9779615639049,False
2022-11-14,historical,0.95,1775.5975089213114,1850.3626994455014,74.76519052419007,-74.76519052419007,329.5866363396802,False
2022-11-15,historical,0.95,1850.3626994455014,2023.5251136149982,173.16241416949674,-173.16241416949674,327.3476244608544,False
2022-11-16,historical,0.95,2023.5251136149982,1869.3448563006448,-154.1802573143534,154.1802573143534,333.0888519316609,False
2022-11-17,historical,0.95,1869.3448563006448,2080.4365854459816,211.09172914533679,-211.09172914533679,327.55504338031295,False
2022-11-18,historical,0.95,2080.4365854459816,2160.986300468844,80.54971502286253,-80.54971502286253,334.49504671408147,False
2022-11-21,historical,0.95,2160.986300468844,1769.6696110631844,-391.31668940565964,391.31668940565964,336.7196444942144,True
2022-11-22,historical,0.95,1769.6696110631844,1881.0753609415835,111.40574987839909,-111.40574987839909,332.5649837233085,False
2022-11-23,historical,0.95,1881.0753609415835,1871.3986315273248,-9.676729414258716,9.676729414258716,337.94215526254976,False
2022-11-25,historical,0.95,1871.3986315273248,1553.3358549817226,-318.0627765456022,318.0627765456022,338.9970788353183,False
2022-11-28,historical,0.95,1553.3358549817226,1369.2747298754523,-184.0611251062703,184.0611251062703,328.3325822101323,False
2022-11-29,historical,0.95,1369.2747298754523,1099.3450654171743,-269.929664458278,269.929664458278,318.23664813784006,False
2022-11-30,historical,0.95,1099.3450654171743,1223.7652883599558,124.42022294278149,-124.42022294278149,308.1515630866114,False
2022-12-01,historical,0.95,1223.7652883599558,1272.5635483678927,48.79826000793696,-48.79826000793696,321.5329226422241,False
2022-12-02,historical,0.95,1272.5635483678927,1204.2589883123667,-68.30456005552605,68.30456005552605,321.9929124903928,False
2022-12-05,historical,0.95,1204.2589883123667,1276.7272115518088,72.46822323944207,-72.46822323944207,320.7760443381485,False
2022-12-06,historical,0.95,1276.7272115518088,1085.9351610381998,-190.79205051360896,190.79205051360896,319.4761016306554,False
2022-12-07,historical,0.95,1085.9351610381998,904.5834541655995,-181.3517068726003,181.3517068726003,309.3101123852981,False
2022-12-08,historical,0.95,904.5834541655995,962.5654982323306,57.98204406673108,-57.98204406673108,303.4486139342444,False
